"Ê¡","ÊÐ","ÏØ","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X39","X40","X41","X42","X43","total"
43,4301,430121,198382,45874,884856,0,22626,14874,99720,38727,14706,90527,564588,0,8817,442493,32947,0,5874,154235,328135,31910,47013,210952,1051309,5163027,2255078,460906,646015,175882,5258,0,12994731
43,4301,430122,315351,946760,49546,0,127621,36736,20299,51367,8909,22027,190194,14374,47161,198558,94753,0,0,230893,403705,1863,303512,418409,373952,27103,60319,208243,26578,2820,53728,0,4234781
43,4301,430124,659418,162332,133724,0,111250,461538,80217,56214,94727,134571,118343,0,36716,558828,160226,0,62164,454002,625985,125421,196962,90482,342928,262696,32630,170105,14858,80342,57066,0,5283745
43,4301,430181,187800,192267,101868,26900,161682,31589,27509,119719,51745,242312,28443,0,0,3106124,989190,0,5065,109445,258188,4799,198951,24187,123158,346067,180014,128710,3992,0,63637,0,6713361
43,4302,430202,0,0,0,0,0,0,0,0,0,0,0,0,0,45220,272791,0,8854,0,20781,14520,1652446,248995,151590,75987,1614691,1975,37332,0,14187,0,4159369
43,4302,430203,561009,6074,0,0,74621,42776,0,34523,0,0,0,0,0,1850,0,0,26881,0,14434,0,43017,83765,46274,55653,935162,88413,8896,0,0,0,2023348
43,4302,430204,6606,6521,1063,0,0,0,0,0,0,0,0,0,11936,2032775,0,0,0,11674,442446,82167,3772185,168968,325070,21351,2886555,41580,0,0,0,0,9810897
43,4302,430211,27144,262736,0,0,54205,0,0,0,0,0,415,0,0,18148,48358,0,64570,819728,5336,0,179464,327562,99946,36187,295336,230732,19563,16813,0,0,2506243
43,4302,430221,17083,0,2453,0,7192,0,0,0,3312,8591,1377,0,0,29789,5812,11259,55259,3597,50766,0,78064,18698,37640,1642,35898,91941,0,0,0,0,460373
43,4302,430223,168901,15468,17432,0,20341,10047,0,88734,4900,0,0,0,0,226739,47712,0,0,15247,80016,180287,14890,20702,29858,119416,0,14269,24153,0,42131,0,1141243
43,4302,430224,52430,0,2891,0,65289,3849,0,40938,19568,2398,0,0,0,59425,5189,0,0,6533,39220,40868,109859,5715,0,0,0,2810,0,0,0,0,456982
43,4302,430225,30946,0,0,0,12805,0,0,123379,0,0,0,0,0,10634,0,0,0,18024,57275,12389,211291,0,0,0,0,6757,0,0,0,0,483500
43,4302,430281,0,125956,0,0,15152,98730,27415,0,0,109664,15945,0,0,1716287,12669,0,67068,2756,1910224,0,10305,34884,12251,13707,4817,6614,2456,0,0,0,4186900
43,4303,430302,174222,123832,4043,0,12379,30687,4721,97124,0,51821,2963,0,25121,115062,69428,0,0,28690,59211,34974,80489,19759,1039955,484902,28413,125884,3529,60819,0,0,2678028
43,4303,430304,370518,42012,0,0,271197,0,11389,0,0,25325,7641,0,11524,688858,24944,26289,9720,67292,449327,6913897,227666,237256,315458,84663,148928,1583527,3924,14368,0,8059,11543782
43,4303,430321,163996,325327,24382,0,0,0,16211,21833,21549,45065,6787,0,9251,238872,49846,0,22156,38042,180176,93918,174460,96608,170977,151906,139268,70667,0,0,0,0,2061297
43,4303,430381,140113,15204,48372,0,45976,0,897288,88563,0,36002,10950,0,0,336878,0,0,5395,29158,259705,397036,0,0,166517,24370,0,50134,5965,0,0,37889,2595515
43,4303,430382,220214,0,0,0,0,0,0,0,0,12510,0,0,0,0,21570,0,0,0,50795,53150,15699,0,77364,30622,0,82163,0,0,0,0,564087
43,4304,430405,56849,16059,19535,0,0,5439,0,36843,0,0,2214,0,0,31815,0,0,0,2546,45578,2689,106899,9696,359526,356825,5582,45581,0,13261,0,0,1116937
43,4304,430406,23193,13701,132808,0,87891,26812,0,0,0,0,0,0,0,60132,18017,0,0,9813,46079,41456,26319,21229,28465,63154,426900,1350807,31186,26711,12043,0,2446716
43,4304,430407,0,11178,0,0,0,7605,0,15753,0,0,16100,0,0,316139,16325,0,8752,0,35473,0,43507,0,50435,30575,183445,34693,0,0,0,0,769980
43,4304,430408,22505,0,0,0,0,0,0,0,0,32112,0,0,0,54209,152777,0,0,5608,27451,1407387,0,25451,143273,39779,171767,20616,50691,0,2890,13086,2169602
43,4304,430412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,0,1694
43,4304,430421,70124,48979,50100,0,3830,0,10735,48500,176728,15720,5806,0,0,101275,66362,0,13106,17380,261032,0,0,0,36075,4804,8350,74676,65448,0,0,0,1079030
43,4304,430422,11949,71928,0,0,22041,940,21805,26996,1943,0,0,0,0,339226,4462,0,0,1414,121459,0,117703,53530,15186,16150,39645,35821,5996,0,0,0,908194
43,4304,430423,15840,0,0,0,0,23543,0,111573,0,64444,1630,0,0,15590,0,0,5886,1643,44823,0,26917,5534,17932,1403,60200,0,0,0,0,0,396958
43,4304,430424,59862,0,23395,0,0,0,50521,23386,0,0,0,0,0,80299,17839,0,0,26280,83650,0,959019,0,86899,17121,0,4326,0,0,0,0,1432597
43,4304,430426,317308,235333,23935,33269,112797,141303,228615,43756,391413,120380,53756,37819,8265,206564,24932,0,0,26668,114711,46799,32671,25113,0,60129,0,44420,17496,0,103166,0,2450618
43,4304,430481,147191,132318,0,0,0,0,9407,42387,44628,1342,0,0,0,226944,82040,0,1343,45900,110984,276151,246884,0,0,39695,64635,80076,0,0,0,0,1551925
43,4304,430482,1682,14383,0,0,0,0,0,0,0,0,0,0,0,507269,0,0,0,0,70659,55472,1198704,0,1834,12365,0,0,0,0,0,0,1862368
43,4305,430502,86837,53868,28339,0,22344,0,81002,18372,0,112610,38385,0,0,195810,82841,38580,0,0,112820,55996,5550,23294,135376,16055,167973,42462,0,0,34748,10351,1363613
43,4305,430503,50035,27975,70676,0,1902,0,0,48484,0,22405,33202,0,0,17173,51413,0,2115,6325,7428,0,0,0,36684,105575,26205,0,0,14581,9381,0,531559
43,4305,430511,0,46702,13497,0,120875,0,0,26008,0,89355,0,0,0,20933,0,0,0,7971,0,8148,0,12456,0,0,0,15479,0,0,16203,0,377627
43,4305,430521,95319,3533,0,0,31375,0,0,0,34239,53223,0,23953,253070,51065,32534,0,0,34459,39551,80460,321320,156389,55699,26665,9350,16671,0,0,179513,1933,1500321
43,4305,430522,226,22724,0,0,0,11360,11931,56608,0,126465,2094,0,0,68960,0,0,0,25929,82863,0,95194,0,19692,19495,6389,7188,0,0,0,0,557118
43,4305,430523,29925,17010,4659,0,76440,0,31060,2030,0,9553,0,0,0,20530,31475,0,0,5820,2126,46419,54202,12144,0,0,28950,36630,0,0,25730,0,434703
43,4305,430524,18761,28981,33000,0,10141,0,0,0,23327,126751,8324,0,0,55365,23425,0,0,10851,34508,1895,10670,32479,34824,27283,13210,0,0,0,0,0,493795
43,4305,430525,114755,90080,8672,0,0,0,0,80980,0,37342,0,3141,0,28199,10975,0,0,5882,91618,0,48738,13250,24504,0,0,6334,0,0,0,0,564470
43,4305,430527,0,32197,0,0,0,0,0,518435,18698,206072,0,25923,0,30222,0,0,0,20044,5046,52943,34630,0,0,0,0,0,0,0,0,0,944210
43,4305,430528,21793,25691,5501,0,0,0,0,71039,21757,22823,0,0,0,4109,0,0,0,0,22935,26997,23720,0,0,0,0,43832,42482,0,3016,0,335695
43,4305,430529,0,320871,0,0,0,0,0,19085,0,8938,0,0,0,3120,31009,0,0,0,6452,16271,0,0,0,0,0,0,0,0,0,0,405746
43,4305,430581,56594,0,20151,0,0,0,0,5574,0,7618,0,0,0,0,14880,0,0,6365,81294,79930,0,7275,23841,6452,6055,0,807,0,2029,0,318865
43,4306,430601,0,0,0,0,38704,0,0,0,0,1645160,0,0,9865307,1123754,0,242130,215767,5103,25725,0,0,8567,45161,0,0,102096,18120,0,0,0,13335594
43,4306,430602,1725636,675966,165233,0,200154,29496,0,31206,0,20270,12727,0,0,587151,534358,0,27300,83933,154802,0,0,29827,360495,176698,105075,317710,61101,15357,46533,6098,5367126
43,4306,430603,7205,0,0,0,35690,0,0,0,0,14745,14085,0,43328,551786,13525,29164,16715,23023,233237,0,22081,11595,18153,0,0,0,0,0,0,0,1034332
43,4306,430611,240915,36295,0,0,258766,39786,5395,9858,0,54661,3831,0,0,75924,30084,0,0,4855,45503,0,0,34887,9726,0,0,0,0,0,0,0,850486
43,4306,430621,354790,129587,14743,0,74975,34810,0,56607,12658,175743,28786,0,0,92473,207763,0,15100,13696,218760,0,0,0,49305,19480,0,61822,0,0,145980,0,1707078
43,4306,430623,850645,29234,74305,0,896174,0,5000,61827,0,34190,3563,0,0,61971,0,0,0,12410,506515,0,0,0,92800,0,0,7980,1960,5280,0,0,2643854
43,4306,430624,741837,421731,191131,0,78861,71125,0,365991,18543,94431,5825,13701,0,202829,0,0,0,32914,100416,0,15316,17878,46134,26380,34622,131866,0,0,0,0,2611531
43,4306,430626,108314,239453,14691,0,10118,0,32790,24234,0,7514,36638,0,0,39488,23369,0,0,17017,75637,0,183487,10728,92645,0,0,0,13391,0,12066,381645,1323225
43,4306,430681,1013467,39512,21478,0,66212,0,0,23478,140338,114659,0,0,0,117308,0,0,3446,71032,161414,19911,256094,174161,38304,94753,0,50134,24390,75908,45122,2700654,5251775
43,4306,430682,165675,81803,186343,0,144422,6163,0,24562,13861,12134,0,16955,0,591907,137857,0,20516,68900,108385,38532,34548,4066,0,3420,0,0,0,0,19551,0,1679600
43,4307,430702,242825,29579,23376,82744,134551,10370,8724,10430,3193,314755,499429,0,0,50700,135764,51083,0,11014,67089,0,46198,33170,63895,643878,48214,70843,39434,110110,4442,0,2735810
43,4307,430703,108041,34734,2793,0,81142,5762,0,7562,4781,42976,7182,0,3202,6161,2038,0,1770,8222,44145,25181,28221,0,500464,36118,24691,18113,13293,5224,965,0,1012781
43,4307,430721,151501,0,16250,0,86129,0,0,3395,0,26373,21626,0,0,53400,39578,0,15985,0,6247,0,0,0,15198,86668,7096,0,0,0,0,0,529446
43,4307,430722,38996,20194,0,0,316010,0,0,10037,0,20521,0,0,0,35028,102727,0,0,3568,14002,0,0,0,47731,11186,9515,0,0,0,0,7234,636749
43,4307,430723,375491,6357,129856,0,50441,4356,0,7451,3641,33749,15706,0,0,84856,64504,0,0,79318,100794,71745,167539,0,0,0,22387,66425,89213,0,2565,0,1376394
43,4307,430724,28275,2688,0,0,20896,0,0,0,0,2373,0,0,0,44375,7811,90664,0,2237,159981,33892,10183,0,0,741,39646,31449,0,0,2486,0,477697
43,4307,430725,88846,14178,49137,0,119241,1844,0,20882,0,0,0,0,31333,30408,0,0,0,2796,183804,0,1409739,6068,24779,1863,10384,0,0,0,0,0,1995302
43,4307,430726,96636,0,3449,0,43461,0,1723,0,0,0,4782,0,0,77675,6612,0,0,0,107268,0,14244,0,15061,0,1671,0,0,0,2020,0,374602
43,4307,430781,34812,88849,0,0,76121,1926,0,0,0,58578,1547,0,0,57301,6514,0,0,0,8649,0,1992,0,8178,1928,292741,8154,2076,5046,28527,0,682939
43,4308,430802,127977,75777,89008,0,0,0,0,61101,29139,0,0,0,0,40665,5731,0,0,0,61123,0,0,3826,49787,2024,30871,0,0,0,61739,0,638768
43,4308,430821,81387,0,18660,0,35307,12375,53332,0,0,51250,27492,0,0,22509,41738,0,0,0,126575,0,0,0,20140,12406,0,0,0,0,0,0,503171
43,4308,430822,41217,0,8869,0,0,0,0,29415,0,0,0,0,0,0,0,0,0,0,24086,10666,0,10759,0,0,0,0,0,0,0,0,125012
43,4309,430902,100022,46361,35452,0,19727,5456,0,9186,0,0,31178,1683,0,17605,1892,0,0,0,1254,0,365453,8470,42508,35335,7578,17757,49578,0,2699,0,799194
43,4309,430903,438300,16372,20101,0,118306,19112,6333,63346,0,0,15370,0,0,760982,143296,0,7977,118238,180152,0,196795,21875,226285,336824,23506,445950,281487,2252,0,0,3442859
43,4309,430921,183526,90489,33929,0,377270,0,8720,25785,3741,45956,0,0,0,0,0,0,9360,6480,0,0,0,1300,1720,4390,22642,0,0,0,0,0,815308
43,4309,430922,3558,2891,4739,0,0,0,23311,434379,13255,14134,0,0,0,46939,18792,0,0,0,259655,141855,175688,93691,9749,26109,11925,0,0,0,0,0,1280670
43,4309,430923,27822,11267,24640,0,0,0,0,121562,0,0,0,1663,0,23529,13686,0,0,1625,18253,24866,173677,0,2682,0,0,0,0,0,0,145139,590411
43,4309,430981,260447,19593,83724,0,435785,9499,0,36231,0,276984,19238,0,0,93183,15785,0,0,1855,16168,0,0,2290,81979,0,63621,28766,0,0,0,0,1445148
43,4310,431002,76645,46653,5894,64020,31850,0,0,1884,0,14678,18451,6434,0,101099,50595,0,0,20359,314055,22550,998699,16826,34349,29972,27245,20344,0,0,0,2258,1904860
43,4310,431003,15720,0,0,0,0,18374,23117,19168,0,0,48322,0,0,278712,0,0,0,0,230931,72643,923878,0,27637,32794,0,14224,128735,0,0,0,1834255
43,4310,431021,0,29310,14691,0,0,101757,0,6375,0,0,0,0,0,15063,0,0,0,0,372486,83704,988561,0,0,0,15999,0,19021,0,0,0,1646967
43,4310,431022,1920,0,14535,0,26469,0,90628,0,0,125821,0,0,0,653489,0,0,0,0,119920,76293,0,0,24409,0,0,7728,0,0,7749,0,1148961
43,4310,431023,0,4788,0,0,0,0,0,2638,0,14657,0,0,0,38662,0,0,0,0,0,7322,2897540,0,0,0,6992,0,606,0,0,0,2973205
43,4310,431024,24916,0,0,0,0,6346,0,0,0,1976,0,0,0,0,0,0,0,0,51011,72698,39927,273732,423381,0,24367,0,0,0,0,2245,920599
43,4310,431025,54368,6644,0,0,13892,0,0,0,3344,0,0,0,0,0,0,0,0,0,0,0,346096,0,0,0,21008,0,0,0,0,0,445352
43,4310,431026,0,0,0,0,0,0,0,39149,0,0,0,0,0,4373,0,0,0,2489,13331,483770,0,0,0,0,0,0,0,0,0,0,543112
43,4310,431027,0,0,0,0,2034,0,0,12537,0,0,0,0,0,29437,0,0,0,0,5710,43340,9046,0,0,0,0,0,0,0,0,0,102104
43,4310,431028,42574,0,3434,0,0,0,0,7855,0,1705,0,0,0,1707,0,0,1702,0,23081,12605,450848,0,0,4391,0,0,0,0,0,0,549902
43,4310,431081,73326,58631,67285,0,20217,66207,46054,150433,0,0,0,72690,181355,85599,0,0,0,36609,294480,132787,83527,36595,1869,13456,28937,0,0,0,0,0,1450057
43,4311,431102,49918,0,18506,0,0,0,0,33932,0,10867,18836,0,0,64384,15988,0,0,11206,28056,326545,47102,8912,9263,0,4759,3488,0,0,40915,0,692677
43,4311,431103,226011,281306,28963,42144,33579,0,8277,21462,0,239449,14674,0,0,56386,144405,0,0,0,92864,92810,59260,12915,0,35133,500809,101795,0,0,0,0,1992242
43,4311,431121,288113,67700,0,0,42854,5422,17462,21798,5581,7348,0,2909,0,59929,0,0,15450,20458,97010,183490,47627,0,14593,49959,8113,110660,0,0,7477,0,1073953
43,4311,431122,68689,47034,0,0,0,0,0,69472,0,0,0,0,9919,6533,0,0,0,58528,74322,224895,138545,70782,13820,0,0,0,0,0,0,0,782539
43,4311,431123,0,0,0,0,0,0,0,114001,19610,0,0,0,0,95170,0,0,0,3770,4565,68675,62005,0,0,0,0,0,0,0,0,0,367796
43,4311,431124,18030,0,0,0,44173,0,35504,11075,2920,0,0,0,0,44795,0,0,895,0,59337,78748,0,34257,0,37879,0,26209,0,0,0,0,393822
43,4311,431125,0,0,0,0,0,0,0,14584,0,0,0,12689,0,2815,0,0,0,0,11834,28822,71021,0,0,0,4032,0,0,0,0,0,145797
43,4311,431126,33112,0,2465,0,49851,0,8320,31512,0,21199,1822,12043,0,16325,0,0,0,0,27241,84181,4986,0,0,0,0,0,0,0,0,0,293057
43,4311,431127,0,0,0,0,205421,0,24092,22606,0,0,0,0,0,0,0,0,7097,0,12220,83421,0,44938,3683,6066,0,12831,0,0,0,0,422375
43,4311,431128,36287,22470,0,0,2910,1786,15577,15719,15319,0,0,0,0,0,24767,0,0,0,16646,0,25181,463,12695,11525,0,0,0,0,0,0,201345
43,4311,431129,0,0,0,0,0,0,0,17508,11591,20927,0,0,0,24315,0,0,0,0,26720,46743,5176,23298,0,2719,0,0,0,0,0,0,178997
43,4312,431202,279797,16927,25408,0,71007,0,0,47403,5506,0,7418,0,0,33675,137250,0,0,29106,56992,58354,52043,40589,18392,39048,1070,134995,25179,0,0,0,1080159
43,4312,431221,4843,113013,8397,0,0,0,0,9662,0,2351,0,0,0,32297,40893,0,0,30864,215767,0,60548,0,0,0,0,3863,0,0,0,0,522498
43,4312,431222,22660,0,19813,0,0,0,0,35662,0,13238,4016,0,0,39604,7389,0,0,0,15910,22611,705257,0,0,17084,0,0,0,0,4415,3428,911087
43,4312,431223,31483,0,0,0,0,0,0,26419,3278,0,0,0,0,271605,0,0,0,0,117002,27232,0,0,0,105419,0,0,0,0,0,0,582438
43,4312,431224,28920,42941,790,0,2976,12610,0,22635,0,0,0,2520,0,27712,0,165342,0,0,96835,227243,35038,0,5679,0,0,0,0,57940,0,0,729181
43,4312,431225,29534,0,0,0,0,0,0,29535,0,53018,0,0,0,9821,0,0,0,0,9678,37114,0,0,0,0,0,0,0,0,0,0,168700
43,4312,431226,41627,4660,18431,0,0,0,0,29874,0,6130,0,0,0,23827,0,0,0,0,12657,67725,47831,0,0,0,0,0,0,0,4783,0,257545
43,4312,431227,62890,0,12505,0,0,0,0,37383,0,33837,15475,0,0,60705,0,0,0,0,39078,16749,86706,0,0,0,0,8148,0,0,0,0,373476
43,4312,431228,148570,0,34154,0,0,0,0,46957,0,53269,7655,0,0,66748,1858,0,30231,134979,44910,5774,0,24478,0,0,0,0,0,0,0,0,599583
43,4312,431229,1809,21248,29983,0,0,0,0,182507,12483,0,0,0,0,38018,0,0,0,0,84357,84620,0,0,0,0,0,0,0,0,0,0,455025
43,4312,431230,3090,0,0,0,0,0,0,98840,0,22296,0,0,0,10793,0,0,0,0,20490,57106,0,0,0,0,0,0,0,0,0,0,212615
43,4312,431281,0,17337,0,0,111563,0,0,180798,0,118214,14211,0,0,184339,85619,0,0,14274,130248,221707,92513,0,17544,7365,4407,9385,0,0,0,0,1209524
43,4313,431302,75818,20470,2849,0,26531,0,0,13317,0,0,0,0,250141,76513,18432,0,0,0,127860,5558826,86493,101238,247097,21184,48294,33672,4582,0,18804,0,6732121
43,4313,431321,11145,13831,0,0,0,2230,0,45850,0,0,0,0,0,46750,5818,0,0,0,311719,0,22119,10586,77191,73387,21625,11920,26379,0,0,0,680550
43,4313,431322,4918,4005,0,0,0,0,0,14688,0,0,0,0,0,40574,0,0,0,0,215350,93601,12297,0,0,5375,0,0,9589,0,0,0,400397
43,4313,431381,0,0,0,0,7901,21148,0,0,0,0,0,0,8280,197668,10717,0,0,0,58536,3181715,651459,0,712,0,0,15755,0,0,0,8665,4162556
43,4313,431382,44707,2992,1950,0,0,0,0,4717,0,0,0,0,59168,95654,17333,0,4718,0,131604,236812,21229,469922,9057,92631,10469,2282,0,0,0,0,1205245
43,4331,433101,11479,0,197368,34664,16700,0,0,7553,0,9645,0,0,0,108238,67201,0,7034,0,72126,401728,78941,0,0,9681,0,0,0,0,0,0,1022358
43,4331,433122,10435,0,0,0,0,0,0,0,0,0,0,0,0,30418,4391,0,0,0,9839,298129,400739,0,0,0,0,0,0,0,0,0,753951
43,4331,433123,0,56295,0,0,0,0,0,0,0,0,0,0,0,0,10327,0,0,0,7550,15662,33617,0,0,0,0,0,0,0,0,0,123451
43,4331,433124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,0,0,0,12980,547410,810176,0,0,0,0,0,0,0,0,0,1372815
43,4331,433125,0,0,4726,0,0,0,0,0,0,0,0,0,0,99979,0,0,0,0,12586,426441,163616,0,0,0,0,0,0,0,0,0,707348
43,4331,433126,0,0,6646,0,0,0,0,6481,0,0,0,0,0,0,0,0,0,0,9892,22061,0,0,0,0,0,0,0,0,0,0,45080
43,4331,433127,7385,0,0,0,21836,0,0,0,0,4587,0,0,0,10079,26835,0,0,0,3983,2872,30933,0,0,0,0,0,0,0,0,0,108510
43,4331,433130,53515,0,5425,0,0,0,0,2468,0,6875,0,0,0,4439,9994,0,0,0,16735,12633,0,7935,1516,0,0,0,0,0,0,0,121535
44,4401,440103,9248,18074,8455,0,166181,112068,13245,0,37199,14744,59362,281340,0,438842,220922,0,0,78763,173434,859553,42575,243445,163894,51601,1854146,228801,72061,54710,16838,0,5219501
44,4401,440104,0,0,0,0,0,22267,0,0,71835,0,225109,0,0,1378,0,0,4574,0,0,0,0,6247,17669,7228,5420,37764,7348,32118,21815,0,460772
44,4401,440105,95758,122716,1440189,0,181270,12911,32977,0,1265,545478,36053,151493,47956,66156,942524,0,160886,272736,61823,0,20168,42130,228306,167061,431407,217455,343264,229778,1760,0,5853520
44,4401,440106,195427,384264,8092,0,577412,199446,16629,12434,10705,38044,187427,16390,0,1140954,659091,0,198596,230124,211671,4067,0,212729,139112,188595,54195,202915,1521143,396703,32815,4820,6843800
44,4401,440111,118191,323445,0,0,227749,658739,1070147,6538,99423,56785,347902,515397,1373,969533,1197933,2460,176148,480231,533996,17549,51105,432249,634344,251377,915883,2673056,767584,108431,93323,0,12730891
44,4401,440112,74768,448883,328952,0,53638,26724,41866,17810,8187,17734,73740,5152,2065617,793935,0,0,113667,330942,280442,119468,94330,166072,178822,81497,19364311,40154,324545,39928,39613,80872,25211669
44,4401,440113,326458,336463,34411,0,1128694,1544842,1825118,180392,211974,544896,407730,840267,1940,926221,205809,4405,872194,813309,382394,300053,300206,1689671,2684683,430666,720913,3590229,1978522,445540,737202,0,23465202
44,4401,440114,309126,40805,0,0,696036,691231,646823,69938,122056,179233,51638,117578,0,374825,9853,16590,373122,467909,653188,6717,129857,815493,368534,120797,12984357,405306,463139,176867,177117,0,20468135
44,4401,440115,1110774,79190,0,0,758751,82244,37143,0,42213,362726,62379,21410,114033,2561476,87327,0,0,286231,419494,54302,287455,220310,25659,89058,13413800,168244,1065503,39302,3822,10565,21403411
44,4401,440116,1762757,5573526,3322191,0,363391,218997,112410,22446,97555,594140,132046,175389,167764,28401206,1278649,161054,13397,1360049,183261,3444481,862967,1171829,989906,1370092,3691327,1799872,9823748,229587,120754,11963,67456754
44,4401,440183,1032295,85323,0,0,1133723,2181002,613583,90236,351528,512893,62660,226523,147443,564282,20631,28385,37560,499841,438027,50868,373344,488635,51667,60590,3926148,187853,384109,48274,129115,208242,13934780
44,4401,440184,24177,69324,53474,0,106772,14985,37546,25701,5894,675,0,30461,0,2364686,39414,0,142075,183336,100946,0,148196,105762,213437,20988,579643,322376,117059,7014,1149181,48773,5911895
44,4402,440203,22794,0,0,0,39699,0,3364,359,14630,3624,16936,206618,0,0,157894,0,0,6525,18632,0,23013,9923,126120,48066,1912,12296,0,1652,22788,0,736845
44,4402,440204,19545,0,21190,49640,67891,0,0,0,2950,5596,5475,0,0,174619,4925,0,0,0,37228,0,1143637,4646,199960,136015,15255,122327,434179,2539,0,0,2447617
44,4402,440205,3571,0,12700,0,5450,1644,0,67883,4113,11491,0,0,0,153975,0,0,0,0,23027,3373704,0,4299,7432,0,6617,22985,63442,0,0,0,3762333
44,4402,440222,0,0,0,0,14189,20447,0,18364,0,15787,25348,183395,0,6286,0,0,0,0,0,0,1311,0,0,0,0,39899,325602,0,9502,0,660130
44,4402,440224,0,0,0,0,0,0,0,30891,0,0,0,0,0,28532,0,0,0,0,17520,0,193542,0,3918,0,0,0,0,0,0,100386,374789
44,4402,440229,18205,9202,0,0,29531,0,3432,0,10282,0,0,4677,0,13425,4358,0,0,4685,21464,0,0,1611,1704,0,0,18223,1528,15307,3700,0,161334
44,4402,440232,0,0,0,0,0,1959,0,2982,0,17047,0,0,0,30354,0,0,0,1346,8661,7812,218783,399961,0,57130,0,31245,165519,0,0,2576,945375
44,4402,440233,0,0,51307,0,9785,46571,0,12272,5484,0,0,5300,0,0,0,0,0,0,63070,0,0,26494,35237,0,0,27572,0,25915,16089,0,325096
44,4402,440281,0,46721,0,0,102250,14767,0,3613,7077,5182,0,0,0,14639,0,0,0,8492,164021,29104,3594,0,14540,13090,4711,5714,0,0,5594,0,443109
44,4402,440282,10292,1624,0,0,0,0,21204,44951,9805,57815,0,9477,0,0,0,0,0,19155,9855,0,0,0,0,0,0,5909,1825,0,0,0,191912
44,4403,440303,165600,31429,423849,0,259022,156821,22885,0,0,2274,52375,4389,0,17842,509659,0,0,43917,0,0,0,204106,29162,13153,54699,104944,876509,69005,1242832,0,4284472
44,4403,440304,12303,57947,0,0,170834,874405,0,0,0,336490,716771,56771,34093,2308241,312128,0,0,53271,115535,0,21543,730717,10243,346335,168863,1053963,14183856,1401234,491569,0,23457112
44,4403,440305,1991166,480088,406958,0,591094,1821174,33829,111530,72398,111801,702743,86744,101148,1704607,2146661,167318,209479,1031799,1172378,1165109,250176,1648518,1501636,3752175,1131630,4404779,43433818,3437541,110304,3053,73781654
44,4403,440306,249637,209148,585804,2095056,666802,1124767,1581920,137634,830098,1630275,1736169,1794663,5556,1885059,416193,9587,576930,4253868,745341,140575,174509,3513684,1467988,2677370,1409568,10160806,53226945,3677649,526510,5640,97515751
44,4403,440307,71848,150998,630068,0,690150,1003096,872002,98437,1146209,510302,1008584,797183,5344,602865,18473,743,664604,4724216,1549107,30060,206262,1861305,823648,1082749,581347,8310173,29855130,865452,990635,0,59150990
44,4403,440308,0,0,0,0,1335,473857,250293,0,0,50165,6706,153961,0,80745,49339,0,0,85363,73276,0,12205,0,0,429115,157639,1282,1314537,13292,1759089,0,4912199
44,4404,440402,119824,91021,237165,0,136862,487302,304102,14145,101556,215052,173774,135773,0,313050,988354,305343,20222,1460780,163287,0,24171,225188,335226,563995,1002082,10486025,3898745,1619245,24652,0,23446941
44,4404,440403,260825,74416,194854,0,208622,277908,51442,7905,9181,71202,108377,59195,0,133299,11252,0,510,219050,190498,0,1787,127075,26560,50842,66852,396971,6353681,3099,67306,5321,8978030
44,4404,440404,101070,291529,0,0,80367,170509,42970,120869,1633,27748,132550,33177,0,1995921,694333,848560,1372,235301,73782,716054,430609,332288,216662,253026,182756,1511849,792709,105357,79061,0,9472062
44,4405,440507,291911,22119,41831,0,227414,656772,19754,0,7753,90372,292182,45365,0,344110,269881,0,5539,239197,30926,0,0,45611,28565,94415,507125,915543,394907,14493,347925,0,4933710
44,4405,440511,256369,423455,163222,0,114381,169435,36113,0,45920,163622,728157,47653,0,294216,103569,18430,13768,352344,199000,0,181296,119613,82807,241039,88320,234829,258924,126572,37240,0,4500294
44,4405,440512,41964,24093,30603,0,17688,55494,53218,23570,1593,200109,178865,21611,35511,13381,13742,0,25131,226301,21227,19281,0,44670,22078,1265,172041,42791,20591,0,119217,0,1426035
